eventid,time,latitude,longitude,country,depth,magnitude
us20008t6m,1489938205690,-8.1364,160.7536,"70 km N of Auki, Solomon Islands",8.37,6.0
us20008t5r,1489923495020,-33.1461,-179.0901,south of the Kermadec Islands,33.38,5.2
us20008sxc,1489803447830,-7.9617,160.9519,"93 km NNE of Auki, Solomon Islands",10.0,5.1
us20008sx1,1489798669750,-7.9752,160.9371,"91 km NNE of Auki, Solomon Islands",10.0,5.0
us20008swu,1489797063090,-59.5714,-28.0146,South Sandwich Islands region,227.39,5.3
us20008stk,1489773950230,-8.0004,161.0226,"92 km NNE of Auki, Solomon Islands",10.0,5.1
us20008spm,1489762375730,-6.5203,129.7592,Banda Sea,180.94,5.1
us20008sn9,1489745920290,-23.5759,-176.7743,south of the Fiji Islands,115.0,5.4
us20008smm,1489733988230,1.013,126.2331,"130 km W of Ternate, Indonesia",55.58,5.1
us20008sj2,1489693052570,-35.4243,-179.5836,east of the North Island of New Zealand,35.0,5.0
us20008siq,1489689566270,-11.539,114.5737,"south of Bali, Indonesia",10.0,5.5
us20008sim,1489688723260,-8.0668,160.8178,"78 km N of Auki, Solomon Islands",10.0,5.1
us20008shs,1489678690600,4.8928,-72.6021,"17 km NNW of Ubalá, Colombia",17.47,5.2
us20008sfq,1489652954070,-23.7171,179.1573,south of the Fiji Islands,536.75,5.0
us20008sfi,1489651685730,-24.1491,-66.8574,"55 km W of San Antonio de los Cobres, Argentina",176.64,5.1
us20008sf4,1489645842210,-20.4424,-173.134,"145 km ESE of Pangai, Tonga",10.0,5.2
us20008tti,1489616381890,-55.6955,-27.3466,South Sandwich Islands region,36.83,5.0
us20008sd8,1489616380470,51.0789,179.076,"Rat Islands, Aleutian Islands, Alaska",19.0,5.6
us20008s7z,1489541937150,1.7629,127.0327,"108 km W of Tobelo, Indonesia",62.64,5.1
us20008s6s,1489525272650,52.2843,-170.5004,"132 km SW of Nikolski, Alaska",54.07,5.1
us20008s6f,1489523487420,-24.3926,-175.5733,south of Tonga,10.0,5.1
us100088xz,1489515412160,-30.2964,-177.4788,"Kermadec Islands, New Zealand",32.74,5.3
us100088wf,1489503819960,-15.6691,-177.1211,"184 km SE of Alo, Wallis and Futuna",10.0,5.7
us100088vy,1489497218270,3.6425,95.8593,"62 km SSW of Meulaboh, Indonesia",44.85,5.2
us100088vp,1489495003310,-21.0127,170.068,"182 km SSE of Isangel, Vanuatu",127.0,5.6
us100088v9,1489489635310,39.2516,73.4677,"108 km ESE of Kyzyl-Eshme, Kyrgyzstan",41.22,5.0
us100088uy,1489482805770,-3.2769,137.5555,"228 km E of Nabire, Indonesia",50.33,5.0
us100088tq,1489470921510,0.6515,121.1465,"213 km W of Gorontalo, Indonesia",75.46,5.4
us100088t6,1489466190050,-5.6225,110.1835,"111 km NNW of Batang, Indonesia",545.67,5.1
us100088sf,1489459876770,6.1457,92.3044,"Nicobar Islands, India region",10.0,6.0
us100088n2,1489417556000,-30.4321,-71.3954,"26 km NW of Ovalle, Chile",46.33,5.1
us100088mq,1489414746670,17.3991,95.9998,"36 km SE of Tharyarwady, Myanmar",10.0,5.1
us100088m4,1489394945310,14.3879,145.2126,"77 km SW of San Jose Village, Northern Mariana Islands",99.0,5.5
us100088ly,1489389353810,-2.027,140.6656,"near the north coast of Papua, Indonesia",28.37,5.1
us100088hw,1489313376520,-21.6348,-179.2367,Fiji region,584.4,5.1
us100088fi,1489262268100,37.529,141.5136,"45 km E of Namie, Japan",43.92,5.3
us100088fc,1489258121030,30.9973,130.3866,"30 km SSE of Makurazaki, Japan",138.29,5.3
us100088f7,1489252238670,-30.5181,-177.5201,"Kermadec Islands, New Zealand",22.0,5.6
us100088eu,1489241089830,-6.7841,130.2747,Banda Sea,112.56,5.2
us100088eq,1489236821830,23.4712,-44.9952,northern Mid-Atlantic Ridge,10.0,5.0
us1000888q,1489164072110,72.8284,4.6453,Norwegian Sea,10.0,5.0
us1000887f,1489161232900,29.6888,140.9677,"Izu Islands, Japan region",109.67,5.0
us1000885n,1489153600400,11.9771,-69.5658,"64 km N of Coro, Venezuela",15.0,5.2
us1000882x,1489126940770,-30.5797,-72.0795,"84 km W of Ovalle, Chile",14.07,5.2
us100087wv,1489058066360,-60.1501,150.2994,west of Macquarie Island,10.0,5.9
us100087v3,1489026378420,52.0541,178.3978,"Rat Islands, Aleutian Islands, Alaska",119.43,5.2
us100087pr,1488981810740,-54.0451,-133.9102,Pacific-Antarctic Ridge,10.0,5.1
us100087lk,1488937124110,2.302,128.655,"95 km NE of Tobelo, Indonesia",57.8,5.2
us100087kn,1488929902520,-15.023,168.1626,"117 km E of Port-Olry, Vanuatu",8.0,5.6
us100087h5,1488902899040,41.5149,141.9022,"62 km ENE of Mutsu, Japan",56.0,5.7
us100087gx,1488901539560,-6.2615,102.1873,"272 km S of Bengkulu, Indonesia",10.0,5.5
us100087fn,1488884616550,-37.5236,179.2126,"164 km NE of Gisborne, New Zealand",21.03,5.1
us100087fm,1488884137290,-22.9296,171.379,southeast of the Loyalty Islands,13.58,5.4
us100087c9,1488824282150,-24.0181,179.0176,south of the Fiji Islands,557.93,5.0
us100087br,1488821449940,60.881,167.2253,"81 km NE of Tilichiki, Russia",17.37,5.2
us1000877f,1488769581400,-19.6093,178.3568,"162 km S of Suva, Fiji",35.8,5.3
us1000876f,1488754073970,-5.9945,149.3619,"31 km NW of Kandrian, Papua New Guinea",37.0,6.3
us1000876d,1488752890680,-58.3044,-139.633,Pacific-Antarctic Ridge,10.0,5.1
us1000874a,1488716536420,-55.1821,-129.1773,Pacific-Antarctic Ridge,10.0,5.6
us1000870s,1488672498010,9.8311,125.4961,"4 km N of Surigao, Philippines",10.51,5.7
us1000871g,1488658309780,-59.1161,-17.7372,east of the South Sandwich Islands,10.0,5.0
us100086xf,1488599395050,-7.1707,155.8132,"101 km SSE of Panguna, Papua New Guinea",10.0,5.0
us100086xu,1488597519340,-7.3175,155.8223,"116 km SSE of Panguna, Papua New Guinea",25.21,5.0
us100086x8,1488597391960,-7.267,155.7056,"107 km SSE of Panguna, Papua New Guinea",23.63,5.2
us100086x7,1488596300280,-7.3277,155.748,"115 km SSE of Panguna, Papua New Guinea",17.0,6.1
us100086x4,1488593513820,25.1865,94.6658,"55 km SSE of Phek, India",74.07,5.1
us1000888z,1488586494150,-55.0061,-129.1062,Pacific-Antarctic Ridge,10.0,5.0
us1000888a,1488585216200,-54.8941,-129.5809,Pacific-Antarctic Ridge,10.0,5.1
us100086pe,1488529654530,43.1132,145.6678,"Hokkaido, Japan region",66.27,5.1
us100086kc,1488481995670,61.3504,-27.4296,Iceland region,10.0,5.0
us100086hr,1488466422590,32.6336,132.1018,"39 km SSE of Saiki, Japan",44.42,5.3
us100086gw,1488452846880,37.616,38.4305,"5 km NW of Samsat, Turkey",10.0,5.6
ak0172sx1gks,1488420690682,59.5785,-152.6546,"48 km WNW of Nanwalek, Alaska",78.0,5.6
us100085xq,1488364788460,52.1708,-173.3725,"56 km E of Atka, Alaska",52.09,5.2
us100085ws,1488351581360,-6.366,130.0372,Banda Sea,141.0,5.3
us100085wr,1488350585520,37.5691,141.411,"37 km ENE of Namie, Japan",53.9,5.0
us100085wp,1488348533620,21.6397,143.1862,Mariana Islands region,293.73,5.1
us100086wu,1488336515760,-57.2925,-142.6219,Pacific-Antarctic Ridge,21.34,5.5
us100085si,1488308914160,-1.3196,127.5752,"227 km S of Sofifi, Indonesia",32.33,5.0
us100085qu,1488303340370,-44.793,-80.8972,"Off the coast of Aisen, Chile",10.0,5.6
us20008mxr,1488289338750,37.6873,72.101,"53 km ENE of Khorugh, Tajikistan",127.1,5.2
us20008mw4,1488268142860,37.5666,141.3347,"30 km ENE of Namie, Japan",47.0,5.7
us20008mv5,1488253822250,-48.0272,-9.97,southern Mid-Atlantic Ridge,10.0,5.1
us20008mks,1488158482330,52.0984,158.9516,"99 km SSE of Vilyuchinsk, Russia",64.21,5.0
us20008mka,1488151028070,26.9085,144.0535,"Bonin Islands, Japan region",14.59,5.2
us20008miw,1488122520020,-4.2072,102.0171,"52 km SSW of Bengkulu, Indonesia",42.72,5.4
us20008mhp,1488099556670,-28.9602,-71.5883,"91 km WSW of Vallenar, Chile",34.69,5.0
us20008mhb,1488091462670,-18.6143,169.4041,"103 km N of Isangel, Vanuatu",255.0,5.5
us20008mga,1488064132120,-14.8157,167.4306,"45 km ENE of Port-Olry, Vanuatu",163.91,5.0
us20008mfc,1488049044920,10.5414,126.769,"98 km NE of Santa Monica, Philippines",10.0,5.2
us20008meb,1488029080010,-5.9748,147.391,"81 km NW of Finschhafen, Papua New Guinea",100.3,5.0
us20008mc5,1487989884480,-19.4876,-69.0941,"136 km NE of Iquique, Chile",108.46,5.2
us20008man,1487980005410,-17.9647,-178.4384,"237 km E of Levuka, Fiji",581.62,5.9
us20008m3t,1487957324840,-23.2593,-178.8036,south of the Fiji Islands,414.5,6.9
us20008m2u,1487954381110,-29.9413,-177.0136,"Kermadec Islands, New Zealand",10.0,5.1
us20008m0k,1487939304830,49.6697,-129.1491,"179 km SW of Port McNeill, Canada",10.0,5.2
us20008m0e,1487937770650,24.0437,93.4825,"37 km SSW of Chur?ch?ndpur, India",59.8,5.0
us20008lz4,1487924556420,4.7036,96.9622,"northern Sumatra, Indonesia",174.81,5.0
us20008lyf,1487915947350,-55.3028,-30.6778,South Sandwich Islands region,10.0,5.3
us20008lww,1487896337800,-8.4404,30.0305,"40 km E of Kaputa, Zambia",30.0,5.9
us20008lv9,1487884231460,-21.2622,174.3746,Vanuatu region,10.0,5.5
us20008luw,1487880820310,86.1559,74.2575,north of Severnaya Zemlya,10.0,5.0
us20008ltr,1487869398120,-22.4079,-178.4302,south of the Fiji Islands,396.76,5.1
us20008lsv,1487862665790,-5.8455,146.745,"100 km NNW of Lae, Papua New Guinea",116.0,5.4
us20008lph,1487829898100,49.7062,-129.2457,"182 km WSW of Port McNeill, Canada",10.0,5.1
us20008ln6,1487810535720,-58.2694,-139.5412,Pacific-Antarctic Ridge,10.0,5.2
us20008lmf,1487805950920,-44.2629,-15.7978,southern Mid-Atlantic Ridge,10.0,5.0
us20008lda,1487751929000,-60.7843,-51.0321,Scotia Sea,10.0,5.3
us20008lcx,1487741504390,4.7669,127.5889,"236 km SE of Pondaguitan, Philippines",64.63,5.1
us20008l41,1487686144320,-19.2814,-63.9047,"41 km E of Padilla, Bolivia",595.98,6.5
us20008l37,1487675296140,-29.0639,61.197,Southwest Indian Ridge,10.0,5.1
us20008l0q,1487634948750,-14.9768,-176.3811,"188 km S of Mata-Utu, Wallis and Futuna",6.0,5.5
us20008kwg,1487602746780,-5.0078,153.579,"162 km ESE of Kokopo, Papua New Guinea",56.88,5.0
us20008kvk,1487577181680,-37.6405,179.0108,off the east coast of the North Island of New Zealand,11.37,5.1
us20008kvi,1487576710440,-5.1484,-74.9088,"85 km E of Lagunas, Peru",10.22,5.1
us20008kva,1487571035580,2.3937,95.2982,"120 km W of Sinabang, Indonesia",17.34,5.0
us20008kus,1487563005190,-11.5455,166.3501,"109 km SSE of Lata, Solomon Islands",49.66,5.0
us20008ku0,1487531404620,-6.4706,152.5702,"237 km S of Kokopo, Papua New Guinea",27.26,5.0
us20008ksv,1487517247500,-6.4023,104.6528,"126 km SSW of Bandar Lampung, Indonesia",45.93,5.1
us100085rg,1487513324500,-11.6154,166.5678,"129 km SE of Lata, Solomon Islands",126.08,5.0
us20008ksf,1487500928390,13.7674,147.5275,"244 km ESE of San Jose Village, Northern Mariana Islands",10.0,5.1
us20008ks7,1487495971080,35.6621,140.7523,"10 km SW of Hasaki, Japan",42.0,5.4
us20008kn8,1487419817970,-23.8613,-66.6592,"52 km NW of San Antonio de los Cobres, Argentina",222.0,6.4
us20008kez,1487330488910,-2.4436,140.0153,"70 km WNW of Abepura, Indonesia",15.0,5.1
us20008kc8,1487281445130,18.7358,145.1448,"Pagan region, Northern Mariana Islands",345.62,5.0
us20008k6s,1487247001490,-20.752,-178.5652,Fiji region,598.93,5.3
us20008k59,1487228525500,-30.1677,-72.1093,"77 km WSW of Coquimbo, Chile",9.84,5.4
us20008k4y,1487223514620,-17.8233,-13.7371,southern Mid-Atlantic Ridge,10.0,5.0
us20008k22,1487188407780,5.2456,96.1497,"15 km WNW of Reuleuet, Indonesia",10.0,5.0
us20008k1z,1487188027380,5.2964,96.066,"15 km SE of Sigli, Indonesia",13.0,5.4
us20008k1a,1487184818570,-7.5161,107.3878,"35 km S of Banjar, Indonesia",77.33,5.0
us20008jzd,1487167649500,3.9156,126.8062,"221 km SE of Sarangani, Philippines",44.56,5.0
us20008jvg,1487127931580,-56.0673,-26.6769,South Sandwich Islands region,42.83,5.1
us20008jtf,1487110796280,-5.8787,154.618,"107 km WNW of Panguna, Papua New Guinea",75.19,5.1
us20008jpk,1487089579710,23.207,125.0875,"157 km SE of Ishigaki, Japan",10.0,5.1
us20008jmj,1487065112330,-23.8415,-66.6097,"51 km NW of San Antonio de los Cobres, Argentina",179.91,5.4
us20008jk1,1487016238430,9.8378,125.4575,"4 km NNE of Mabua, Philippines",10.0,5.0
us20008ji6,1486989114970,-15.6941,-177.3914,"171 km SSE of Alo, Wallis and Futuna",387.56,5.1
ak01720vwz40,1486970232642,62.512,-142.7477,"20 km NE of Nabesna, Alaska",8.9,5.3
us20008jg3,1486955314340,-8.1053,117.6496,"38 km NNE of Pototano, Indonesia",212.26,5.2
us20008jd5,1486916471430,-27.8715,-71.3402,"96 km NW of Vallenar, Chile",16.17,5.1
us20008jcc,1486907296090,39.6004,26.0884,"24 km WNW of Behram, Turkey",6.01,5.3
us20008jc6,1486906615050,40.2182,142.3081,"70 km NNE of Miyako, Japan",43.59,5.0
us20008jbf,1486891952700,-2.2442,139.011,"184 km WNW of Abepura, Indonesia",48.61,5.1
us20008jbe,1486891946520,12.2926,-72.9907,"82 km NW of Manaure, Colombia",7.37,5.2
us20008j9s,1486872093990,-56.3841,-27.0582,South Sandwich Islands region,74.15,5.1
us20008j9n,1486871260170,49.3075,-129.3552,"216 km SW of Port McNeill, Canada",10.0,5.0
us20008j8m,1486853599820,-3.6026,151.2189,"123 km SSE of Kavieng, Papua New Guinea",10.0,5.1
us20008j60,1486811757370,-23.7544,-179.9039,south of the Fiji Islands,496.96,5.0
us20008j59,1486798393130,-5.6863,153.6297,"211 km SE of Kokopo, Papua New Guinea",37.01,5.0
us20008j4i,1486787279940,-57.0938,-150.6143,Pacific-Antarctic Ridge,10.0,5.4
us20008j1z,1486760726550,37.2748,141.7038,"66 km ESE of Namie, Japan",6.78,5.2
us20008j1h,1486753817660,-6.1562,149.7937,"27 km ENE of Kandrian, Papua New Guinea",71.0,5.1
us20008j12,1486751282970,-0.185,123.0199,"80 km S of Gorontalo, Indonesia",81.13,5.0
us20008izc,1486746773400,22.8269,120.2197,"18 km S of Tainan, Taiwan",15.76,5.3
us20008iz7,1486745018030,-17.9075,35.6117,"115 km SSE of Nsanje, Malawi",10.0,5.1
us20008ixg,1486738909600,74.3009,-92.3386,"Devon Island, Nunavut, Canada",15.68,5.2
us20008ixa,1486735423920,9.9071,125.4516,"11 km N of Mabua, Philippines",15.0,6.5
us20008iul,1486711101250,-21.2456,-175.2067,"6 km SSW of Vaini, Tonga",10.0,5.3
us20008iu2,1486695535360,-17.8301,-12.9038,southern Mid-Atlantic Ridge,10.0,5.3
us20008is3,1486667410670,-56.9812,-150.743,Pacific-Antarctic Ridge,10.0,5.2
us20008in7,1486629102170,-16.5317,67.7469,Mid-Indian Ridge,10.0,5.0
us20008im7,1486606909640,-2.2527,140.8935,"36 km NNE of Jayapura, Indonesia",17.62,5.3
us20008ihq,1486561472010,-41.6932,-83.8123,West Chile Rise,10.0,5.2
us20008ig4,1486551757540,25.1444,63.3102,"20 km SW of Pasni, Pakistan",10.0,5.2
us20008iff,1486542858360,-7.5557,106.9498,"66 km SW of Banjar, Indonesia",74.88,5.0
us20008id1,1486512404120,-18.0655,-178.4127,"240 km E of Levuka, Fiji",623.85,5.1
us20008ic7,1486505036390,25.1912,63.2644,"22 km WSW of Pasni, Pakistan",29.07,6.3
us20008i9k,1486488107160,-8.4287,113.1306,"30 km WSW of Kencong, Indonesia",140.72,5.2
us20008i84,1486477598670,-56.4108,-25.8731,South Sandwich Islands region,10.0,5.1
us20008i6g,1486470203040,-21.8223,-179.3891,Fiji region,581.31,5.0
us20008i2k,1486434244150,39.5279,26.0993,"18 km NNW of Míthymna, Greece",8.38,5.3
us20008i1l,1486421190210,-19.0041,176.2745,"179 km SW of Nadi, Fiji",10.0,5.1
us20008hyt,1486405402990,-56.9594,-150.6163,Pacific-Antarctic Ridge,10.0,5.3
us20008hyg,1486400586530,30.6544,79.1645,"36 km NW of P?palkoti, India",16.05,5.1
us20008hya,1486395788200,-37.391,178.5548,"131 km ENE of Opotiki, New Zealand",38.79,5.0
us20008ki4,1486387435140,-56.9535,-150.4258,Pacific-Antarctic Ridge,10.0,5.2
us20008hx7,1486386165140,3.4493,-74.6715,"16 km ENE of Colombia, Colombia",37.95,5.5
us20008hwy,1486382286700,33.6378,142.4697,"259 km SE of Katsuura, Japan",16.87,5.0
us20008hwm,1486378682270,39.5734,26.0755,"23 km WNW of Behram, Turkey",7.21,5.2
us20008hv1,1486353100640,39.5986,26.0647,"25 km WNW of Behram, Turkey",10.0,5.3
us20008hsv,1486310349040,39.2982,54.7342,"16 km NE of Gumdag, Turkmenistan",10.0,5.0
us20008hsc,1486302385700,39.258,54.8155,"20 km ENE of Gumdag, Turkmenistan",10.0,5.2
us20008hrc,1486278680890,-36.9053,-96.0156,West Chile Rise,10.0,5.2
us20008hh9,1486151662550,15.0701,-60.5254,"59 km ENE of Sainte-Marie, Martinique",44.0,5.8
us20008hbs,1486117789430,-8.1306,119.6653,"47 km NNW of Labuan Bajo, Indonesia",168.28,5.1
us20008h9r,1486083146450,-33.0883,-69.7164,"85 km WSW of Mendoza, Argentina",10.0,5.4
us20008fsm,1485994723990,12.1145,141.027,"265 km NNE of Fais, Micronesia",9.0,5.6
us10007wlj,1485943664180,30.6877,83.3674,"193 km NE of Jumla, Nepal",10.0,5.1
us10007wf4,1485878157050,-6.9967,125.4125,"173 km NNW of Metinaro, Timor Leste",492.53,5.4
us10007wew,1485872558700,0.702,-79.6769,"28 km S of Esmeraldas, Ecuador",10.0,5.5
us10007wen,1485862989620,-40.2168,45.8416,Southwest Indian Ridge,10.0,5.0
ak0171ff8vv1,1485855517576,63.0817,-150.9427,"64 km SE of Denali National Park, Alaska",132.9,5.2
us20008hk3,1485824101770,34.6113,-36.4393,northern Mid-Atlantic Ridge,10.0,5.4
us10007wbk,1485819324160,-14.7735,167.1577,"31 km NNE of Port-Olry, Vanuatu",79.0,5.9
us10007w6e,1485785050400,-11.8039,166.4591,"139 km SSE of Lata, Solomon Islands",57.97,5.1
us10007w68,1485783444820,34.6006,-36.5911,northern Mid-Atlantic Ridge,10.0,5.2
us10007w4t,1485756076750,-5.4702,151.7553,"New Britain region, Papua New Guinea",48.71,5.0
us10007w4d,1485744235790,9.9354,126.0349,"3 km SE of San Benito, Philippines",53.28,5.1
us20008j0p,1485733021600,-55.3438,-31.9623,South Georgia Island region,10.0,5.0
us10007w2i,1485711529760,-58.0422,-64.8912,Drake Passage,10.0,5.4
us10007w1q,1485708147680,-29.1976,61.2771,Southwest Indian Ridge,10.0,5.4
us10007w1e,1485701991980,-30.0938,-177.4531,"Kermadec Islands, New Zealand",18.0,5.9
us10007w1b,1485697661680,12.6938,145.154,"77 km SE of Inarajan Village, Guam",10.0,5.0
us10007vze,1485645123740,-4.6443,153.119,"100 km ESE of Kokopo, Papua New Guinea",60.91,5.0
us10007vz5,1485642776280,-15.2295,-173.0759,"111 km NE of Hihifo, Tonga",37.16,5.4
us10007vx6,1485595495180,-5.5962,151.8366,"146 km SSW of Kokopo, Papua New Guinea",27.41,5.2
us10007vwu,1485585751910,-9.3512,-79.0025,"55 km WSW of Chimbote, Peru",50.16,5.3
us10007vwi,1485576875500,-5.6265,151.765,"152 km SSW of Kokopo, Papua New Guinea",10.0,5.3
us10007vts,1485542796360,28.1832,104.8275,"32 km SSE of Xunchang, China",32.24,5.3
us10007vra,1485534562570,7.671,38.6682,"29 km S of Ziway, Ethiopia",10.0,5.3
us10007vpj,1485529090070,2.1093,127.3261,"86 km WNW of Tobelo, Indonesia",70.34,5.0
us20008iqr,1485467361150,-0.1163,-18.6235,central Mid-Atlantic Ridge,10.0,5.0
us10007vh4,1485417990210,40.2435,142.434,"78 km NNE of Miyako, Japan",42.4,5.1
us10007vfd,1485377677930,17.7541,-94.5589,"9 km E of Hidalgotitlán, Mexico",160.1,5.0
us10007vdu,1485370251790,35.3583,26.4196,"23 km NE of Palekastro, Greece",56.63,5.2
us10007vc9,1485352139180,-5.7673,133.7771,"114 km E of Tual, Indonesia",10.0,5.2
us10007vbq,1485339686340,-10.3949,161.1073,"89 km W of Kirakira, Solomon Islands",47.77,5.1
us10007v93,1485290279110,-6.0937,154.1673,"147 km W of Panguna, Papua New Guinea",35.0,5.2
us10007v73,1485274670570,-19.1827,169.4405,"43 km NNE of Isangel, Vanuatu",241.11,5.1
us10007v50,1485250711050,12.0891,146.2566,"209 km SE of Inarajan Village, Guam",10.0,5.5
us10007v4b,1485229628950,-6.0562,148.9151,"71 km WNW of Kandrian, Papua New Guinea",77.65,5.1
us10007v3u,1485225517340,-55.0706,-31.413,South Georgia Island region,10.0,5.0
us10007uys,1485166634370,33.6884,-37.8421,northern Mid-Atlantic Ridge,10.0,5.1
us10007uy3,1485155621960,-48.9431,31.2656,south of Africa,10.0,5.1
us20008i5r,1485121313620,-33.4783,-177.9447,south of the Kermadec Islands,31.75,5.0
us10007uvw,1485118815910,-37.9523,177.7879,"44 km E of Opotiki, New Zealand",63.51,5.0
us10007uv7,1485105296840,-35.4154,-99.4003,southeast of Easter Island,10.0,5.1
us10007usl,1485071064150,-41.6648,-83.5843,West Chile Rise,10.0,5.3
us10007upq,1485060292760,-6.7363,153.6022,"213 km WSW of Panguna, Papua New Guinea",10.0,5.6
us10007uph,1485059422960,-6.2464,155.1718,"35 km WNW of Panguna, Papua New Guinea",135.0,7.9
us10007und,1485028351190,-15.6046,-172.9699,"96 km ENE of Hihifo, Tonga",36.83,5.0
us10007un8,1485021212290,-33.0609,-177.6883,south of the Kermadec Islands,10.0,5.0
us10007ul9,1484980249490,-6.1195,130.3343,"273 km WSW of Tual, Indonesia",118.04,5.0
us10007ul1,1484975791800,2.8266,128.2084,"123 km N of Tobelo, Indonesia",46.85,5.6
us10007ukd,1484963552730,-5.401,152.2795,"116 km S of Kokopo, Papua New Guinea",43.03,5.2
us10007uep,1484933768590,-17.2412,-174.0689,"145 km SSW of Hihifo, Tonga",109.92,5.1
us10007ubb,1484906046770,38.2914,76.7293,"46 km WSW of Shache, China",37.17,5.3
us10007u7n,1484867061150,-10.3506,161.3355,"65 km W of Kirakira, Solomon Islands",36.0,6.5
us20008hcn,1484844796430,-18.1922,-13.6638,southern Mid-Atlantic Ridge,10.0,5.0
us10007u2v,1484820958840,-49.0063,127.52,western Indian-Antarctic Ridge,10.0,5.3
us10007tyy,1484751176800,-57.5213,-25.9955,South Sandwich Islands region,56.98,5.0
us10007txl,1484746418000,42.5581,13.2487,"3 km N of Montereale, Italy",7.39,5.2
us10007twz,1484738295430,51.0982,-179.5822,"222 km WSW of Adak, Alaska",52.31,5.1
us10007twn,1484735125490,42.5855,13.1904,"4 km SE of Cittareale, Italy",10.0,5.6
us10007twj,1484734450980,42.6012,13.2268,"5 km ESE of Cittareale, Italy",7.0,5.7
us10007twc,1484731541610,42.6598,13.2099,"4 km SW of Accumoli, Italy",10.0,5.3
us10007tup,1484704946380,-52.8566,9.9829,southwest of Africa,10.0,5.2
us10007tps,1484653726330,5.418,94.5582,"86 km W of Banda Aceh, Indonesia",35.0,5.1
us10007tmm,1484644912470,-56.7343,-25.8633,South Sandwich Islands region,10.0,5.1
us10007tmh,1484644082030,19.8529,-76.594,"44 km S of Guisa, Cuba",11.0,5.8
us10007tl5,1484615866970,-13.5915,166.6355,"103 km WNW of Sola, Vanuatu",37.3,5.1
